문화재명,시군구명,종목,경도,위도,대표이미지
순천월평선사유적지,순천시,시도기념물,127.2661166,34.9224139,http://www.cha.go.kr/unisearch/images/no_image.gif
영암양장리곰솔,영암군,시도기념물,126.604294349515,34.7863220993977,http://www.cha.go.kr/unisearch/images/monument/1654337.jpg
광주학생독립운동진원지나주역사,나주시,시도기념물,126.726235350995,35.028073677864,http://www.cha.go.kr/unisearch/images/monument/1654338.jpg
순천평촌리이팝나무,순천시,시도기념물,127.463472308066,35.0807942581796,http://www.cha.go.kr/unisearch/images/monument/1654339.jpg
낙안교촌리은행나무,순천시,시도기념물,127.345458023413,34.9003675347306,http://www.cha.go.kr/unisearch/images/monument/1654340.jpg
장성영천리방울샘,장성군,시도기념물,126.798042951069,35.3030331164155,http://www.cha.go.kr/unisearch/images/monument/2020121609240600.JPG
담양고성리월성산고분군,담양군,시도기념물,126.920749072915,35.2897410225774,http://www.cha.go.kr/unisearch/images/monument/1654341.jpg
무안남안리태봉고분군,무안군,시도기념물,126.447678891972,34.9534748180864,http://www.cha.go.kr/unisearch/images/monument/1654345.jpg
영광월산리월계고분군,영광군,시도기념물,126.508621477792,35.3391872659802,http://www.cha.go.kr/unisearch/images/monument/1654346.jpg
영암태간리자라봉고분,영암군,시도기념물,126.61240220162,34.8496322426125,http://www.cha.go.kr/unisearch/images/monument/1654347.jpg
영암금강리금산고분군,영암군,시도기념물,126.682543395635,34.8253699176935,http://www.cha.go.kr/unisearch/images/monument/1654348.jpg
화순천덕리회덕고분군,화순군,시도기념물,126.961551170174,35.004878530466,http://www.cha.go.kr/unisearch/images/monument/1654349.jpg
화순오성산성,화순군,시도기념물,127.012483405661,35.0523864397849,http://www.cha.go.kr/unisearch/images/monument/1654350.jpg
화순비봉산성,화순군,시도기념물,126.945560954213,34.9944523223476,http://www.cha.go.kr/unisearch/images/monument/1654351.jpg
화순철옹산성,화순군,시도기념물,127.137534116965,35.1159138034649,http://www.cha.go.kr/unisearch/images/monument/1654352.jpg
나주경렬사,나주시,시도기념물,126.700429608431,35.0745257513594,http://www.cha.go.kr/unisearch/images/monument/2019051719533000.jpg
영암사자사목탑지,영암군,시도기념물,126.717233312177,34.7713073319299,http://www.cha.go.kr/unisearch/images/monument/1654353.jpg
장성박수량백비,장성군,시도기념물,126.731690136385,35.32770856454,http://www.cha.go.kr/unisearch/images/monument/1654354.jpg
여수화정면공룡발자국화석지및퇴적층,여수시,시도기념물,127.5481933,34.5973064,http://www.cha.go.kr/unisearch/images/no_image.gif
담양평장동광산김씨유허비,담양군,시도기념물,126.876310759935,35.2915446658369,http://www.cha.go.kr/unisearch/images/monument/1654356.jpg
나주장춘정,나주시,시도기념물,126.614444822836,34.9788896365666,http://www.cha.go.kr/unisearch/images/monument/1654359.jpg
진도칠전리학계철비,진도군,시도기념물,126.255510544432,34.4490702356039,http://www.cha.go.kr/unisearch/images/monument/1654360.jpg
강진윤복신도비,강진군,시도기념물,126.753862918179,34.5418317068525,http://www.cha.go.kr/unisearch/images/monument/1654361.jpg
진도망금산관방성,진도군,시도기념물,126.307249417622,34.5636856214622,http://www.cha.go.kr/unisearch/images/monument/1654362.jpg
영광법성진성,영광군,시도기념물,126.4402644,35.3641972,http://www.cha.go.kr/unisearch/images/monument/1654363.jpg
고흥절이도목장성,고흥군,시도기념물,127.160267205317,34.4517481884498,http://www.cha.go.kr/unisearch/images/monument/2020052414042300.jpg
고흥남양리산성,고흥군,시도기념물,127.335788413772,34.7327132968024,http://www.cha.go.kr/unisearch/images/monument/2020052414105500.JPG
고흥독치성,고흥군,시도기념물,127.311403017256,34.571032503386,http://www.cha.go.kr/unisearch/images/monument/2020121608474400.jpg
고흥백치성,고흥군,시도기념물,127.309363833179,34.5399817660965,http://www.cha.go.kr/unisearch/images/monument/1654364.jpg
고흥오치음성,고흥군,시도기념물,127.298617394947,34.5215774177147,http://www.cha.go.kr/unisearch/images/monument/2020121608500400.jpg
고흥옥하리곰솔,고흥군,시도기념물,127.285361318777,34.6130193150424,http://www.cha.go.kr/unisearch/images/monument/1654366.jpg
고흥관리탑상골곰솔,고흥군,시도기념물,127.1412293,34.5615551,http://www.cha.go.kr/unisearch/images/no_image.gif
고흥금사리은행나무,고흥군,시도기념물,127.4167594,34.5841568,http://www.cha.go.kr/unisearch/images/no_image.gif
고흥 대강리 느티나무,고흥군,시도기념물,127.325744942422,34.7891619773037,http://www.cha.go.kr/unisearch/images/monument/1654367.jpg
영광군서회화나무,영광군,시도기념물,126.48530975977,35.2538970061607,http://www.cha.go.kr/unisearch/images/monument/1654368.jpg
진도초하리무환자나무,진도군,시도기념물,126.334807649728,34.4248601004753,http://www.cha.go.kr/unisearch/images/monument/1654370.jpg
진도석교리백목련,진도군,시도기념물,126.19208899423,34.4048958678627,http://www.cha.go.kr/unisearch/images/monument/1654371.jpg
천도교장흥교당,장흥군,시도기념물,126.894634425,34.6728375596141,http://www.cha.go.kr/unisearch/images/monument/1654372.jpg
